rebalance_date,ticker,sector,pred,weight
2026-07-29,MATX,Industrials,0.011628185818683719,0.003
2026-07-29,ROIV,Healthcare,0.02124964562659047,0.00253
2026-07-29,PHIN,Consumer Cyclical,0.0074144635992307376,0.00298
2026-07-29,UAN,Basic Materials,0.006431163863267917,0.00358
2026-07-29,INOD,Technology,0.017058500451317002,0.00057
2026-07-29,PLNT,Consumer Cyclical,0.007355929928297593,0.00156
2026-07-29,ETSY,Consumer Cyclical,0.007354153227194905,0.00235
2026-07-29,DAN,Consumer Cyclical,0.00735135823711806,0.00211
2026-07-29,IVZ,Financial Services,0.011170367658659029,0.00312
2026-07-29,GSAT,Communication Services,0.010566029463106794,0.0101
2026-07-29,HCI,Financial Services,0.011147317039678473,0.00414
2026-07-29,MET,Financial Services,0.011132322582133576,0.00497
2026-07-29,STT,Financial Services,0.01109726760916145,0.00471
2026-07-29,CASY,Consumer Cyclical,0.00726748450141346,0.00216
2026-07-29,TTAM,Basic Materials,0.006271180068175091,0.00275
2026-07-29,FIGS,Consumer Cyclical,0.007242391097434457,0.0015
2026-07-29,VCTR,Financial Services,0.011059163920906471,0.00346
2026-07-29,DRH,Real Estate,0.008811781722185021,0.00488
2026-07-29,NYT,Consumer Cyclical,0.0072072734177518125,0.00336
2026-07-29,HIMS,Consumer Defensive,0.006065186680497865,0.00126
2026-07-29,ADM,Consumer Defensive,0.006010414852459135,0.00426
2026-07-29,BHP,Basic Materials,0.006156772555430839,0.00277
2026-07-29,DCO,Industrials,0.011286167921634662,0.00257
2026-07-29,MPC,Energy,0.014834808007330308,0.00323
2026-07-29,FG,Financial Services,0.010934587151481346,0.00285
2026-07-29,GOOGL,Communication Services,0.010252556434402144,0.0029
2026-07-29,CMPR,Communication Services,0.010188511234214897,0.00223
2026-07-29,SHOO,Consumer Cyclical,0.006943414939059976,0.00309
2026-07-29,CRGY,Energy,0.014653243637270497,0.00241
2026-07-29,PANW,Technology,0.01659681077570635,0.0021
2026-07-29,WWD,Industrials,0.010982376986818802,0.00302
2026-07-29,TGT,Consumer Defensive,0.005680449139484521,0.00326
2026-07-29,OMF,Financial Services,0.01062258717184795,0.00404
2026-07-29,WMG,Communication Services,0.010000605102522181,0.00298
2026-07-29,PCVX,Healthcare,0.02053860888083053,0.0023
2026-07-29,MSGE,Consumer Cyclical,0.0067158943571584365,0.00468
2026-07-29,CUZ,Real Estate,0.008292258955170393,0.00474
2026-07-29,SCHL,Consumer Cyclical,0.006712135705148064,0.00349
2026-07-29,MLKN,Consumer Cyclical,0.006711832295036655,0.00214
2026-07-29,CRNC,Technology,0.016406161800329763,0.00136
2026-07-29,BG,Consumer Defensive,0.005559552319590808,0.00331
2026-07-29,TSHA,Healthcare,0.02048473797091399,0.00165
2026-07-29,OPLN,Consumer Cyclical,0.0066693627616426256,0.00276
2026-07-29,DDS,Consumer Cyclical,0.006634493444818279,0.00281
